State Code,State,disease,Calendar Year,# Incidents Per 100000 Per Location,Vaccine has been introduced Flag
MA,MASSACHUSETTS,MUMPS,1972,14,1
MD,MARYLAND,MUMPS,1972,11,1
ME,MAINE,MUMPS,1972,20,1
MI,MICHIGAN,MUMPS,1972,40,1
MN,MINNESOTA,MUMPS,1972,17,1
MO,MISSOURI,MUMPS,1972,15,1
MS,MISSISSIPPI,MUMPS,1972,5,1
MT,MONTANA,MUMPS,1972,33,1
ND,NORTH DAKOTA,MUMPS,1972,63,1
NE,NEBRASKA,MUMPS,1972,17,1
NH,NEW HAMPSHIRE,MUMPS,1972,19,1
NJ,NEW JERSEY,MUMPS,1972,14,1
NM,NEW MEXICO,MUMPS,1972,70,1
NV,NEVADA,MUMPS,1972,9,1
OH,OHIO,MUMPS,1972,24,1
OK,OKLAHOMA,MUMPS,1972,6,1
WA,WASHINGTON,RUBELLA,1972,25,1
PA,PENNSYLVANIA,MUMPS,1972,7,1
RI,RHODE ISLAND,MUMPS,1972,44,1
SC,SOUTH CAROLINA,MUMPS,1972,6,1
SD,SOUTH DAKOTA,MUMPS,1972,18,1
TN,TENNESSEE,MUMPS,1972,51,1
TX,TEXAS,MUMPS,1972,41,1
UT,UTAH,MUMPS,1972,12,1
VA,VIRGINIA,MUMPS,1972,27,1
VT,VERMONT,MUMPS,1972,29,1
WA,WASHINGTON,MUMPS,1972,114,1
WI,WISCONSIN,MUMPS,1972,180,1
WV,WEST VIRGINIA,MUMPS,1972,141,1
WY,WYOMING,MUMPS,1972,98,1
MN,MINNESOTA,RUBELLA,1972,3,1
MS,MISSISSIPPI,RUBELLA,1972,5,1
MT,MONTANA,RUBELLA,1972,4,1
NC,NORTH CAROLINA,RUBELLA,1972,1,1
ND,NORTH DAKOTA,RUBELLA,1972,9,1
NE,NEBRASKA,RUBELLA,1972,4,1
NH,NEW HAMPSHIRE,RUBELLA,1972,3,1
NJ,NEW JERSEY,RUBELLA,1972,14,1
NM,NEW MEXICO,RUBELLA,1972,11,1
NV,NEVADA,RUBELLA,1972,1,1
NY,NEW YORK,RUBELLA,1972,2,1
OH,OHIO,RUBELLA,1972,4,1
MO,MISSOURI,RUBELLA,1972,10,1
OK,OKLAHOMA,RUBELLA,1972,2,1
OR,OREGON,RUBELLA,1972,19,1
PA,PENNSYLVANIA,RUBELLA,1972,2,1
RI,RHODE ISLAND,RUBELLA,1972,9,1
SC,SOUTH CAROLINA,RUBELLA,1972,2,1
SD,SOUTH DAKOTA,RUBELLA,1972,1,1
TN,TENNESSEE,RUBELLA,1972,13,1
TX,TEXAS,RUBELLA,1972,12,1
UT,UTAH,RUBELLA,1972,3,1
VA,VIRGINIA,RUBELLA,1972,2,1
VT,VERMONT,RUBELLA,1972,15,1
HI,HAWAII,RUBELLA,1973,3,1
NV,NEVADA,MEASLES,1973,0,1
AK,ALASKA,RUBELLA,1973,8,1
AL,ALABAMA,RUBELLA,1973,6,1
AR,ARKANSAS,RUBELLA,1973,5,1
AZ,ARIZONA,RUBELLA,1973,1,1
CA,CALIFORNIA,RUBELLA,1973,12,1
CO,COLORADO,RUBELLA,1973,51,1
CT,CONNECTICUT,RUBELLA,1973,30,1
DE,DELAWARE,RUBELLA,1973,3,1
FL,FLORIDA,RUBELLA,1973,13,1
GA,GEORGIA,RUBELLA,1973,0,1
IA,IOWA,RUBELLA,1973,7,1
ID,IDAHO,RUBELLA,1973,6,1
IL,ILLINOIS,RUBELLA,1973,10,1
IN,INDIANA,RUBELLA,1973,19,1
KS,KANSAS,RUBELLA,1973,8,1
KY,KENTUCKY,RUBELLA,1973,12,1
LA,LOUISIANA,RUBELLA,1973,3,1
MA,MASSACHUSETTS,RUBELLA,1973,36,1
MD,MARYLAND,RUBELLA,1973,0,1
ME,MAINE,RUBELLA,1973,5,1
MI,MICHIGAN,RUBELLA,1973,22,1
MN,MINNESOTA,RUBELLA,1973,6,1
MO,MISSOURI,RUBELLA,1973,10,1
MS,MISSISSIPPI,RUBELLA,1973,10,1
MT,MONTANA,RUBELLA,1973,72,1
NC,NORTH CAROLINA,RUBELLA,1973,4,1
ND,NORTH DAKOTA,RUBELLA,1973,44,1
NE,NEBRASKA,RUBELLA,1973,9,1
NH,NEW HAMPSHIRE,RUBELLA,1973,45,1
NJ,NEW JERSEY,RUBELLA,1973,35,1
NM,NEW MEXICO,RUBELLA,1973,19,1
NV,NEVADA,RUBELLA,1973,3,1
NY,NEW YORK,RUBELLA,1973,5,1
OH,OHIO,RUBELLA,1973,7,1
OK,OKLAHOMA,RUBELLA,1973,7,1
OR,OREGON,RUBELLA,1973,36,1
PA,PENNSYLVANIA,RUBELLA,1973,3,1
RI,RHODE ISLAND,RUBELLA,1973,24,1
SC,SOUTH CAROLINA,RUBELLA,1973,3,1
SD,SOUTH DAKOTA,RUBELLA,1973,6,1
TN,TENNESSEE,RUBELLA,1973,15,1
TX,TEXAS,RUBELLA,1973,9,1
UT,UTAH,RUBELLA,1973,7,1
VA,VIRGINIA,RUBELLA,1973,13,1
VT,VERMONT,RUBELLA,1973,19,1
WA,WASHINGTON,RUBELLA,1973,20,1
WI,WISCONSIN,RUBELLA,1973,37,1
WV,WEST VIRGINIA,RUBELLA,1973,19,1
WY,WYOMING,RUBELLA,1973,2,1
AK,ALASKA,MEASLES,1973,1,1
AL,ALABAMA,MEASLES,1973,0,1
AR,ARKANSAS,MEASLES,1973,4,1
AZ,ARIZONA,MEASLES,1973,1,1
CA,CALIFORNIA,MEASLES,1973,4,1
CO,COLORADO,MEASLES,1973,7,1
CT,CONNECTICUT,MEASLES,1973,59,1
DE,DELAWARE,MEASLES,1973,2,1
FL,FLORIDA,MEASLES,1973,5,1
GA,GEORGIA,MEASLES,1973,1,1
HI,HAWAII,MEASLES,1973,4,1
IA,IOWA,MEASLES,1973,10,1
ID,IDAHO,MEASLES,1973,32,1
IL,ILLINOIS,MEASLES,1973,19,1
IN,INDIANA,MEASLES,1973,13,1
KS,KANSAS,MEASLES,1973,1,1
KY,KENTUCKY,MEASLES,1973,12,1
LA,LOUISIANA,MEASLES,1973,2,1
MA,MASSACHUSETTS,MEASLES,1973,69,1
MD,MARYLAND,MEASLES,1973,0,1
ME,MAINE,MEASLES,1973,5,1
MI,MICHIGAN,MEASLES,1973,47,1
MN,MINNESOTA,MEASLES,1973,1,1
MO,MISSOURI,MEASLES,1973,1,1
MS,MISSISSIPPI,MEASLES,1973,3,1
MT,MONTANA,MEASLES,1973,49,1
NC,NORTH CAROLINA,MEASLES,1973,0,1
ND,NORTH DAKOTA,MEASLES,1973,11,1
NE,NEBRASKA,MEASLES,1973,0,1
NH,NEW HAMPSHIRE,MEASLES,1973,90,1
NJ,NEW JERSEY,MEASLES,1973,10,1
NM,NEW MEXICO,MEASLES,1973,14,1
NY,NEW YORK,MEASLES,1973,10,1
OH,OHIO,MEASLES,1973,4,1
OK,OKLAHOMA,MEASLES,1973,2,1
OR,OREGON,MEASLES,1973,20,1
PA,PENNSYLVANIA,MEASLES,1973,3,1
RI,RHODE ISLAND,MEASLES,1973,68,1
SC,SOUTH CAROLINA,MEASLES,1973,3,1
SD,SOUTH DAKOTA,MEASLES,1973,0,1
TN,TENNESSEE,MEASLES,1973,4,1
TX,TEXAS,MEASLES,1973,4,1
UT,UTAH,MEASLES,1973,11,1
VA,VIRGINIA,MEASLES,1973,9,1
VT,VERMONT,MEASLES,1973,26,1
WA,WASHINGTON,MEASLES,1973,25,1
WI,WISCONSIN,MEASLES,1973,30,1
WV,WEST VIRGINIA,MEASLES,1973,13,1
WY,WYOMING,MEASLES,1973,20,1
AK,ALASKA,MUMPS,1973,256,1
AL,ALABAMA,MUMPS,1973,21,1
AR,ARKANSAS,MUMPS,1973,16,1
AZ,ARIZONA,MUMPS,1973,7,1
CA,CALIFORNIA,MUMPS,1973,27,1
CO,COLORADO,MUMPS,1973,24,1
CT,CONNECTICUT,MUMPS,1973,52,1
DE,DELAWARE,MUMPS,1973,49,1
FL,FLORIDA,MUMPS,1973,31,1
GA,GEORGIA,MUMPS,1973,1,1
HI,HAWAII,MUMPS,1973,32,1
IA,IOWA,MUMPS,1973,134,1
ID,IDAHO,MUMPS,1973,16,1
IL,ILLINOIS,MUMPS,1973,25,1
IN,INDIANA,MUMPS,1973,33,1
KS,KANSAS,MUMPS,1973,42,1
KY,KENTUCKY,MUMPS,1973,51,1
LA,LOUISIANA,MUMPS,1973,3,1
MA,MASSACHUSETTS,MUMPS,1973,23,1
MD,MARYLAND,MUMPS,1973,17,1
ME,MAINE,MUMPS,1973,19,1
MI,MICHIGAN,MUMPS,1973,55,1
MN,MINNESOTA,MUMPS,1973,3,1
MO,MISSOURI,MUMPS,1973,16,1
MS,MISSISSIPPI,MUMPS,1973,20,1
MT,MONTANA,MUMPS,1973,43,1
ND,NORTH DAKOTA,MUMPS,1973,12,1
NE,NEBRASKA,MUMPS,1973,12,1
NH,NEW HAMPSHIRE,MUMPS,1973,26,1
NJ,NEW JERSEY,MUMPS,1973,23,1
NM,NEW MEXICO,MUMPS,1973,92,1
NV,NEVADA,MUMPS,1973,2,1
OH,OHIO,MUMPS,1973,30,1
OK,OKLAHOMA,MUMPS,1973,18,1
OR,OREGON,MUMPS,1973,91,1
PA,PENNSYLVANIA,MUMPS,1973,14,1
RI,RHODE ISLAND,MUMPS,1973,95,1
SC,SOUTH CAROLINA,MUMPS,1973,13,1
SD,SOUTH DAKOTA,MUMPS,1973,3,1
TN,TENNESSEE,MUMPS,1973,67,1
TX,TEXAS,MUMPS,1973,30,1
UT,UTAH,MUMPS,1973,13,1
VA,VIRGINIA,MUMPS,1973,16,1
VT,VERMONT,MUMPS,1973,56,1
WA,WASHINGTON,MUMPS,1973,44,1
WI,WISCONSIN,MUMPS,1973,104,1
WV,WEST VIRGINIA,MUMPS,1973,147,1
WY,WYOMING,MUMPS,1973,119,1
ND,NORTH DAKOTA,MUMPS,1974,17,1
GA,GEORGIA,MUMPS,1974,0,1
AZ,ARIZONA,RUBELLA,1974,0,1
WY,WYOMING,RUBELLA,1974,1,1
AL,ALABAMA,RUBELLA,1974,2,1
AR,ARKANSAS,RUBELLA,1974,0,1
CA,CALIFORNIA,RUBELLA,1974,7,1
CO,COLORADO,RUBELLA,1974,5,1
CT,CONNECTICUT,RUBELLA,1974,14,1
DE,DELAWARE,RUBELLA,1974,10,1
FL,FLORIDA,RUBELLA,1974,2,1
GA,GEORGIA,RUBELLA,1974,0,1
HI,HAWAII,RUBELLA,1974,2,1
IA,IOWA,RUBELLA,1974,0,1
ID,IDAHO,RUBELLA,1974,3,1
IL,ILLINOIS,RUBELLA,1974,5,1
IN,INDIANA,RUBELLA,1974,11,1
KS,KANSAS,RUBELLA,1974,5,1
KY,KENTUCKY,RUBELLA,1974,6,1
LA,LOUISIANA,RUBELLA,1974,5,1
MA,MASSACHUSETTS,RUBELLA,1974,6,1
MD,MARYLAND,RUBELLA,1974,0,1
ME,MAINE,RUBELLA,1974,15,1
MI,MICHIGAN,RUBELLA,1974,15,1
MN,MINNESOTA,RUBELLA,1974,0,1
MO,MISSOURI,RUBELLA,1974,1,1
MS,MISSISSIPPI,RUBELLA,1974,1,1
MT,MONTANA,RUBELLA,1974,9,1
NC,NORTH CAROLINA,RUBELLA,1974,1,1
ND,NORTH DAKOTA,RUBELLA,1974,6,1
NE,NEBRASKA,RUBELLA,1974,0,1
NH,NEW HAMPSHIRE,RUBELLA,1974,3,1
NJ,NEW JERSEY,RUBELLA,1974,5,1
NM,NEW MEXICO,RUBELLA,1974,11,1
NV,NEVADA,RUBELLA,1974,6,1
NY,NEW YORK,RUBELLA,1974,2,1
OH,OHIO,RUBELLA,1974,5,1
OK,OKLAHOMA,RUBELLA,1974,2,1
OR,OREGON,RUBELLA,1974,10,1
PA,PENNSYLVANIA,RUBELLA,1974,2,1
RI,RHODE ISLAND,RUBELLA,1974,2,1
SC,SOUTH CAROLINA,RUBELLA,1974,24,1
SD,SOUTH DAKOTA,RUBELLA,1974,6,1
TN,TENNESSEE,RUBELLA,1974,8,1
TX,TEXAS,RUBELLA,1974,2,1
UT,UTAH,RUBELLA,1974,2,1
VA,VIRGINIA,RUBELLA,1974,1,1
VT,VERMONT,RUBELLA,1974,9,1
WA,WASHINGTON,RUBELLA,1974,12,1
WI,WISCONSIN,RUBELLA,1974,13,1
WV,WEST VIRGINIA,RUBELLA,1974,16,1
AK,ALASKA,MUMPS,1974,40,1
AL,ALABAMA,MUMPS,1974,17,1
AR,ARKANSAS,MUMPS,1974,9,1
CA,CALIFORNIA,MUMPS,1974,12,1
CO,COLORADO,MUMPS,1974,23,1
CT,CONNECTICUT,MUMPS,1974,54,1
DE,DELAWARE,MUMPS,1974,32,1
FL,FLORIDA,MUMPS,1974,22,1
HI,HAWAII,MUMPS,1974,8,1
IA,IOWA,MUMPS,1974,68,1
ID,IDAHO,MUMPS,1974,19,1
IL,ILLINOIS,MUMPS,1974,14,1
IN,INDIANA,MUMPS,1974,25,1
KS,KANSAS,MUMPS,1974,36,1
KY,KENTUCKY,MUMPS,1974,91,1
LA,LOUISIANA,MUMPS,1974,8,1
MA,MASSACHUSETTS,MUMPS,1974,20,1
MD,MARYLAND,MUMPS,1974,3,1
ME,MAINE,MUMPS,1974,52,1
MI,MICHIGAN,MUMPS,1974,77,1
MN,MINNESOTA,MUMPS,1974,3,1
MO,MISSOURI,MUMPS,1974,9,1
MS,MISSISSIPPI,MUMPS,1974,17,1
MT,MONTANA,MUMPS,1974,24,1
NE,NEBRASKA,MUMPS,1974,6,1
NH,NEW HAMPSHIRE,MUMPS,1974,21,1
NJ,NEW JERSEY,MUMPS,1974,11,1
NM,NEW MEXICO,MUMPS,1974,16,1
NV,NEVADA,MUMPS,1974,4,1
NY,NEW YORK,MUMPS,1974,10,1
OH,OHIO,MUMPS,1974,33,1
OK,OKLAHOMA,MUMPS,1974,14,1
OR,OREGON,MUMPS,1974,36,1
PA,PENNSYLVANIA,MUMPS,1974,13,1
RI,RHODE ISLAND,MUMPS,1974,268,1
SC,SOUTH CAROLINA,MUMPS,1974,5,1
SD,SOUTH DAKOTA,MUMPS,1974,0,1
TN,TENNESSEE,MUMPS,1974,66,1
TX,TEXAS,MUMPS,1974,25,1
UT,UTAH,MUMPS,1974,6,1
VA,VIRGINIA,MUMPS,1974,15,1
VT,VERMONT,MUMPS,1974,7,1
WA,WASHINGTON,MUMPS,1974,59,1
WI,WISCONSIN,MUMPS,1974,73,1
WV,WEST VIRGINIA,MUMPS,1974,181,1
WY,WYOMING,MUMPS,1974,3,1
AK,ALASKA,RUBELLA,1975,0,1
AR,ARKANSAS,RUBELLA,1975,0,1
WY,WYOMING,MUMPS,1975,1,1
AZ,ARIZONA,RUBELLA,1975,0,1
AL,ALABAMA,RUBELLA,1975,1,1
CA,CALIFORNIA,RUBELLA,1975,7,1
CO,COLORADO,RUBELLA,1975,5,1
CT,CONNECTICUT,RUBELLA,1975,10,1
DE,DELAWARE,RUBELLA,1975,4,1
FL,FLORIDA,RUBELLA,1975,2,1
GA,GEORGIA,RUBELLA,1975,0,1
HI,HAWAII,RUBELLA,1975,2,1
IA,IOWA,RUBELLA,1975,1,1
ID,IDAHO,RUBELLA,1975,9,1
IL,ILLINOIS,RUBELLA,1975,4,1
IN,INDIANA,RUBELLA,1975,20,1
KS,KANSAS,RUBELLA,1975,28,1
KY,KENTUCKY,RUBELLA,1975,7,1
LA,LOUISIANA,RUBELLA,1975,7,1
MA,MASSACHUSETTS,RUBELLA,1975,21,1
MD,MARYLAND,RUBELLA,1975,1,1
ME,MAINE,RUBELLA,1975,3,1
MI,MICHIGAN,RUBELLA,1975,19,1
MN,MINNESOTA,RUBELLA,1975,1,1
MO,MISSOURI,RUBELLA,1975,15,1
MS,MISSISSIPPI,RUBELLA,1975,1,1
MT,MONTANA,RUBELLA,1975,34,1
NC,NORTH CAROLINA,RUBELLA,1975,1,1
ND,NORTH DAKOTA,RUBELLA,1975,8,1
NE,NEBRASKA,RUBELLA,1975,1,1
NH,NEW HAMPSHIRE,RUBELLA,1975,24,1
NJ,NEW JERSEY,RUBELLA,1975,14,1
NM,NEW MEXICO,RUBELLA,1975,2,1
NV,NEVADA,RUBELLA,1975,1,1
NY,NEW YORK,RUBELLA,1975,3,1
OH,OHIO,RUBELLA,1975,6,1
OK,OKLAHOMA,RUBELLA,1975,4,1
OR,OREGON,RUBELLA,1975,8,1
PA,PENNSYLVANIA,RUBELLA,1975,2,1
RI,RHODE ISLAND,RUBELLA,1975,3,1
SC,SOUTH CAROLINA,RUBELLA,1975,17,1
SD,SOUTH DAKOTA,RUBELLA,1975,3,1
TN,TENNESSEE,RUBELLA,1975,15,1
TX,TEXAS,RUBELLA,1975,3,1
UT,UTAH,RUBELLA,1975,3,1
VA,VIRGINIA,RUBELLA,1975,6,1
VT,VERMONT,RUBELLA,1975,15,1
WA,WASHINGTON,RUBELLA,1975,10,1
WI,WISCONSIN,RUBELLA,1975,21,1
WV,WEST VIRGINIA,RUBELLA,1975,13,1
AK,ALASKA,MUMPS,1975,13,1
AL,ALABAMA,MUMPS,1975,12,1
AR,ARKANSAS,MUMPS,1975,9,1
CA,CALIFORNIA,MUMPS,1975,17,1
CO,COLORADO,MUMPS,1975,26,1
CT,CONNECTICUT,MUMPS,1975,26,1
DE,DELAWARE,MUMPS,1975,2,1
FL,FLORIDA,MUMPS,1975,11,1
GA,GEORGIA,MUMPS,1975,0,1
HI,HAWAII,MUMPS,1975,6,1
IA,IOWA,MUMPS,1975,53,1
ID,IDAHO,MUMPS,1975,8,1
IL,ILLINOIS,MUMPS,1975,25,1
IN,INDIANA,MUMPS,1975,43,1
KS,KANSAS,MUMPS,1975,47,1
KY,KENTUCKY,MUMPS,1975,53,1
LA,LOUISIANA,MUMPS,1975,9,1
MA,MASSACHUSETTS,MUMPS,1975,5,1
MD,MARYLAND,MUMPS,1975,11,1
ME,MAINE,MUMPS,1975,7,1
MI,MICHIGAN,MUMPS,1975,108,1
MN,MINNESOTA,MUMPS,1975,6,1
MO,MISSOURI,MUMPS,1975,11,1
MS,MISSISSIPPI,MUMPS,1975,15,1
MT,MONTANA,MUMPS,1975,6,1
NC,NORTH CAROLINA,MUMPS,1975,2,1
ND,NORTH DAKOTA,MUMPS,1975,80,1
NE,NEBRASKA,MUMPS,1975,6,1
NH,NEW HAMPSHIRE,MUMPS,1975,16,1
NJ,NEW JERSEY,MUMPS,1975,6,1
NM,NEW MEXICO,MUMPS,1975,6,1
NV,NEVADA,MUMPS,1975,16,1
NY,NEW YORK,MUMPS,1975,12,1
OH,OHIO,MUMPS,1975,26,1
OK,OKLAHOMA,MUMPS,1975,12,1
OR,OREGON,MUMPS,1975,32,1
PA,PENNSYLVANIA,MUMPS,1975,6,1
RI,RHODE ISLAND,MUMPS,1975,93,1
SC,SOUTH CAROLINA,MUMPS,1975,3,1
SD,SOUTH DAKOTA,MUMPS,1975,1,1
TN,TENNESSEE,MUMPS,1975,55,1
TX,TEXAS,MUMPS,1975,30,1
UT,UTAH,MUMPS,1975,15,1
VA,VIRGINIA,MUMPS,1975,17,1
VT,VERMONT,MUMPS,1975,3,1
WA,WASHINGTON,MUMPS,1975,123,1
WI,WISCONSIN,MUMPS,1975,132,1
WV,WEST VIRGINIA,MUMPS,1975,78,1
WY,WYOMING,MUMPS,1976,0,1
AL,ALABAMA,RUBELLA,1976,0,1
WY,WYOMING,RUBELLA,1976,0,1
AK,ALASKA,RUBELLA,1976,1,1
AR,ARKANSAS,RUBELLA,1976,7,1
CA,CALIFORNIA,RUBELLA,1976,4,1
CO,COLORADO,RUBELLA,1976,1,1
CT,CONNECTICUT,RUBELLA,1976,4,1
DE,DELAWARE,RUBELLA,1976,2,1
FL,FLORIDA,RUBELLA,1976,1,1
HI,HAWAII,RUBELLA,1976,2,1
IA,IOWA,RUBELLA,1976,3,1
ID,IDAHO,RUBELLA,1976,2,1
IL,ILLINOIS,RUBELLA,1976,11,1
IN,INDIANA,RUBELLA,1976,19,1
KS,KANSAS,RUBELLA,1976,11,1
KY,KENTUCKY,RUBELLA,1976,5,1
LA,LOUISIANA,RUBELLA,1976,2,1
MA,MASSACHUSETTS,RUBELLA,1976,3,1
MD,MARYLAND,RUBELLA,1976,0,1
ME,MAINE,RUBELLA,1976,1,1
MI,MICHIGAN,RUBELLA,1976,16,1
MN,MINNESOTA,RUBELLA,1976,1,1
MO,MISSOURI,RUBELLA,1976,1,1
MS,MISSISSIPPI,RUBELLA,1976,0,1
MT,MONTANA,RUBELLA,1976,28,1
NC,NORTH CAROLINA,RUBELLA,1976,0,1
ND,NORTH DAKOTA,RUBELLA,1976,0,1
NE,NEBRASKA,RUBELLA,1976,0,1
NH,NEW HAMPSHIRE,RUBELLA,1976,1,1
NJ,NEW JERSEY,RUBELLA,1976,18,1
NM,NEW MEXICO,RUBELLA,1976,3,1
NV,NEVADA,RUBELLA,1976,2,1
NY,NEW YORK,RUBELLA,1976,4,1
OH,OHIO,RUBELLA,1976,4,1
OK,OKLAHOMA,RUBELLA,1976,3,1
OR,OREGON,RUBELLA,1976,6,1
PA,PENNSYLVANIA,RUBELLA,1976,2,1
RI,RHODE ISLAND,RUBELLA,1976,1,1
SC,SOUTH CAROLINA,RUBELLA,1976,21,1
SD,SOUTH DAKOTA,RUBELLA,1976,3,1
TN,TENNESSEE,RUBELLA,1976,5,1
TX,TEXAS,RUBELLA,1976,2,1
UT,UTAH,RUBELLA,1976,13,1
VA,VIRGINIA,RUBELLA,1976,5,1
VT,VERMONT,RUBELLA,1976,1,1
WA,WASHINGTON,RUBELLA,1976,6,1
WI,WISCONSIN,RUBELLA,1976,11,1
WV,WEST VIRGINIA,RUBELLA,1976,17,1
GA,GEORGIA,RUBELLA,1976,0,1
AK,ALASKA,MUMPS,1976,9,1
AL,ALABAMA,MUMPS,1976,10,1
AR,ARKANSAS,MUMPS,1976,4,1
CA,CALIFORNIA,MUMPS,1976,8,1
CO,COLORADO,MUMPS,1976,10,1
CT,CONNECTICUT,MUMPS,1976,24,1
DE,DELAWARE,MUMPS,1976,15,1
FL,FLORIDA,MUMPS,1976,4,1
GA,GEORGIA,MUMPS,1976,0,1
HI,HAWAII,MUMPS,1976,5,1
IA,IOWA,MUMPS,1976,55,1
ID,IDAHO,MUMPS,1976,49,1
IL,ILLINOIS,MUMPS,1976,17,1
IN,INDIANA,MUMPS,1976,29,1
KS,KANSAS,MUMPS,1976,51,1
KY,KENTUCKY,MUMPS,1976,28,1
LA,LOUISIANA,MUMPS,1976,1,1
MA,MASSACHUSETTS,MUMPS,1976,3,1
MD,MARYLAND,MUMPS,1976,17,1
ME,MAINE,MUMPS,1976,11,1
MI,MICHIGAN,MUMPS,1976,60,1
MN,MINNESOTA,MUMPS,1976,14,1
MO,MISSOURI,MUMPS,1976,9,1
MS,MISSISSIPPI,MUMPS,1976,2,1
MT,MONTANA,MUMPS,1976,4,1
NC,NORTH CAROLINA,MUMPS,1976,7,1
ND,NORTH DAKOTA,MUMPS,1976,20,1
NE,NEBRASKA,MUMPS,1976,7,1
NH,NEW HAMPSHIRE,MUMPS,1976,3,1
NJ,NEW JERSEY,MUMPS,1976,8,1
NM,NEW MEXICO,MUMPS,1976,7,1
NV,NEVADA,MUMPS,1976,17,1
NY,NEW YORK,MUMPS,1976,12,1
OH,OHIO,MUMPS,1976,22,1
OK,OKLAHOMA,MUMPS,1976,30,1
OR,OREGON,MUMPS,1976,17,1
PA,PENNSYLVANIA,MUMPS,1976,5,1
RI,RHODE ISLAND,MUMPS,1976,53,1
SC,SOUTH CAROLINA,MUMPS,1976,2,1
SD,SOUTH DAKOTA,MUMPS,1976,2,1
TN,TENNESSEE,MUMPS,1976,39,1
TX,TEXAS,MUMPS,1976,13,1
UT,UTAH,MUMPS,1976,17,1
VA,VIRGINIA,MUMPS,1976,4,1
VT,VERMONT,MUMPS,1976,10,1
WA,WASHINGTON,MUMPS,1976,23,1
WI,WISCONSIN,MUMPS,1976,91,1
WV,WEST VIRGINIA,MUMPS,1976,45,1
AK,ALASKA,MUMPS,1977,8,1
AL,ALABAMA,MUMPS,1977,8,1
AR,ARKANSAS,MUMPS,1977,7,1
CA,CALIFORNIA,MUMPS,1977,4,1
CO,COLORADO,MUMPS,1977,11,1
CT,CONNECTICUT,MUMPS,1977,12,1
DE,DELAWARE,MUMPS,1977,24,1
FL,FLORIDA,MUMPS,1977,3,1
GA,GEORGIA,MUMPS,1977,1,1
HI,HAWAII,MUMPS,1977,4,1
IA,IOWA,MUMPS,1977,43,1
ID,IDAHO,MUMPS,1977,14,1
IL,ILLINOIS,MUMPS,1977,12,1
IN,INDIANA,MUMPS,1977,7,1
KS,KANSAS,MUMPS,1977,57,1
KY,KENTUCKY,MUMPS,1977,3,1
LA,LOUISIANA,MUMPS,1977,1,1
MA,MASSACHUSETTS,MUMPS,1977,2,1
MD,MARYLAND,MUMPS,1977,2,1
ME,MAINE,MUMPS,1977,7,1
MI,MICHIGAN,MUMPS,1977,25,1
MN,MINNESOTA,MUMPS,1977,1,1
MO,MISSOURI,MUMPS,1977,32,1
MS,MISSISSIPPI,MUMPS,1977,2,1
MT,MONTANA,MUMPS,1977,2,1
NC,NORTH CAROLINA,MUMPS,1977,1,1
ND,NORTH DAKOTA,MUMPS,1977,3,1
NE,NEBRASKA,MUMPS,1977,6,1
NH,NEW HAMPSHIRE,MUMPS,1977,11,1
NJ,NEW JERSEY,MUMPS,1977,5,1
NM,NEW MEXICO,MUMPS,1977,10,1
NV,NEVADA,MUMPS,1977,2,1
NY,NEW YORK,MUMPS,1977,5,1
OH,OHIO,MUMPS,1977,8,1
OK,OKLAHOMA,MUMPS,1977,18,1
OR,OREGON,MUMPS,1977,13,1
PA,PENNSYLVANIA,MUMPS,1977,2,1
RI,RHODE ISLAND,MUMPS,1977,7,1
SC,SOUTH CAROLINA,MUMPS,1977,1,1
SD,SOUTH DAKOTA,MUMPS,1977,9,1
TN,TENNESSEE,MUMPS,1977,14,1
TX,TEXAS,MUMPS,1977,7,1
UT,UTAH,MUMPS,1977,6,1
VA,VIRGINIA,MUMPS,1977,2,1
VT,VERMONT,MUMPS,1977,2,1
WA,WASHINGTON,MUMPS,1977,9,1
WI,WISCONSIN,MUMPS,1977,40,1
WV,WEST VIRGINIA,MUMPS,1977,11,1
WY,WYOMING,MUMPS,1977,1,1
AK,ALASKA,RUBELLA,1977,0,1
AL,ALABAMA,RUBELLA,1977,3,1
AR,ARKANSAS,RUBELLA,1977,0,1
AZ,ARIZONA,RUBELLA,1977,2,1
CA,CALIFORNIA,RUBELLA,1977,8,1
CO,COLORADO,RUBELLA,1977,10,1
CT,CONNECTICUT,RUBELLA,1977,11,1
DE,DELAWARE,RUBELLA,1977,7,1
FL,FLORIDA,RUBELLA,1977,2,1
GA,GEORGIA,RUBELLA,1977,1,1
HI,HAWAII,RUBELLA,1977,23,1
IA,IOWA,RUBELLA,1977,15,1
ID,IDAHO,RUBELLA,1977,3,1
IL,ILLINOIS,RUBELLA,1977,3,1
IN,INDIANA,RUBELLA,1977,20,1
KS,KANSAS,RUBELLA,1977,13,1
KY,KENTUCKY,RUBELLA,1977,3,1
LA,LOUISIANA,RUBELLA,1977,1,1
MA,MASSACHUSETTS,RUBELLA,1977,7,1
MD,MARYLAND,RUBELLA,1977,1,1
ME,MAINE,RUBELLA,1977,8,1
MI,MICHIGAN,RUBELLA,1977,12,1
MN,MINNESOTA,RUBELLA,1977,1,1
MO,MISSOURI,RUBELLA,1977,1,1
MS,MISSISSIPPI,RUBELLA,1977,1,1
MT,MONTANA,RUBELLA,1977,8,1
NC,NORTH CAROLINA,RUBELLA,1977,8,1
ND,NORTH DAKOTA,RUBELLA,1977,3,1
NE,NEBRASKA,RUBELLA,1977,0,1
